tweet_id,tweet,sarcastic,rephrase,dialect
4541,متبقاش خنزير و تتنمر علي اي حاجة,1,بيتريق علي اي شخص,nile
4072,الشعر عنوان جمال المراه وهي جوابها باين من عنوانه,1,شعرها مش حلو,nile
816,"""@USER @USER يا اخي ده لو بوتن نفسه اللي بيغرد مش هيقول اللي بتقوله ده. للتصهين اوجه كثيره""",1,,egypt
3423,لا يوجد تيار بقوة هذا الشعب العظيم الذي قام بالثوره,0,,msa
241,وصلنا لمرحله  ان اللي يسوق جالس يطقطق بالجوال   واللي جنب السواق منتبه للخط:face_screaming_in_fear::anxious_face_with_sweat::water_pistol:,1,السائق غير منتبه للطريق والراكب منتبه,gulf
4029,أعتقد الوقت الأنسب للمطالبة بقيادة المرأة في السعودية هو يوم 30 فبراير من كل سنة,1,,msa
2124,"""@USER هيلارى كلنتون شنب:face_with_tears_of_joy:هي سبب فوز زوجها بيل بالرئاسة الامريكيه.الانتخابات حاليا صراع الجهل والثقافهلكنها كلاهما نتن""",1,,msa
1574,مالحِل يامشاغبة يامُتعبه مالحل ؟,1,,msa
4523, اكبر تناقض عاشوا لبنان كان بين ثورة كبيرة وكرسي غالية ومبادئ انكتبت بدم شهدا غاليين للأسف صارت ملف بجارور رخيص  جبران تويني ,0,,levant
2583,احنا تفوقنا علي امريكا بالاهتمام باولادنا في الخارج,1,الإهمال الشديد للحقوق المواطنين فى الخارج,nile
447,"""@USER طبعا هذول خرفان شهرةيعني تلاقيه يلعب بوكيمونيتكلم عن طلاق براد بيت وانجلينايعني مواكبين الاحداث التافه :sweat_droplets:""",1,,magreb
1196,مصر تواجه صعوبات شديدة لشراء الوقود مع سحب البنوك للغطاء الائتماني وفرض أقساط تأمينية عالية,0,,msa
57,دمه خفيف أوي,1,شخص غير مضحك,nile
3257,"""@USER أهبل و غبي من يفسر أحاديث الرايات الصفر ضد الرايات السود بأن الآولى حزب الله اللبناني. لم أسمع في حياتي أباطيل و طرهات مثل هذا""",1,,levant
1581,يا تغريبية يا ليبرالية تتنكري لأهلك وبلدك؟!! هذا تراثنا وثقافتنا! ما ناقص إلا نسمع لذا الكافر!  ,1,,magreb
655,اليوجا دى للعيال التوتو، انما السلام النفسى عندى انا ارزع اللى ادامى كف يجيب له رباط صليبى فى صدره و شكرا :folded_hands:,1,,egypt
2793, سلام رامي . أنا كنزا من الجزائر راسلتك كدا مرة لكنك ما رديتش عليا فادا كنت رامي عياش الحقيقي رد عليا و لو بكلمة أرجوك . ,0,,msa
857, القصيدة خذيهاأو خذينيودعي لهم الورقة. أحمد الشيخ علي ,0,,msa
3003,"""@USER هاذو حمير ما حبوش يتحولو لسمكات ففضلو الانسحاب هذا السؤال جاوبني عليه غوغل""",1,,magreb
1808,يا سلام عليكوا و انتوا جايبين م الآخر !   قمة في التخلف و عاملين نفسهم مفتحين !,1,,egypt
2358,"""معقول يا داعش يا خوارج جند الافعى HTTPURL",1,,msa
2842,طب إيه المشكلة في أشغال طريق فاضي؟ عشان مين يعرف يتحرك بالضبط إذا الناس روحت؟,0,,nile
4401,خلق جميل ثقافة الحوار وتقبل الرأي الاخر,0,,msa
4222, عن عائشة رضي الله عنها قالت: كان النبي صلى الله عليه وسلم يعجبه التيمن في تنعله وترجله وطهوره وفي شأنه كله.  ريال مدريد ,0,,msa
646,وحده تقول :  الرجوله افعال اما الشنب حتى صديقاتي عندهم,1,وحده تقول :  الرجوله افعال اما الشنب حتى النساء يمكن ان يكون لهم شنب,nile
4266,"""@USER @USER علي اللحية خذ جوالي""",1,,msa
109,دا سايق بسرعة جدا فاكر نفسه طيار,1,سريع جدا,nile
3310,"""اخص لية كدة بقا انا كنت بحب ريكى مارتن كرهت اهله :raised_hand: HTTPURL",1,,egypt
172,ڤالنتينو كيوت وناعم. الباقيين ما أخسر فيهم ريال قديم :flushed_face:تحديداً غوتشي ! ماهذا يا بيونسيه ؟ HTTPURL,1,,gulf
4362,"""RT @USER إيران تلغي الحج من أركان الاسلام لوجوده في #السعوديةوهي في صدد بناء كعبة بديلة أو نقل الكعبة من مكة للنجف الأشرف:backhand_index_pointing_down_light_skin_tone::face_with_tears_of_joy:HTTPURL",1,,msa
3990,"""#معرض_الكويت_الدولي_للكتابشخبارك يالروائيواحد مخلي كتب كبار العلماء والكتابورايح لروائيمؤلف كتاب صفحتينأين العقول""",1,,msa
3875,#عقوبة_الاعدام_للمرتشين الغريب بقي ان الدكتوراه بتاعت رئيس مصلحة الجمارك المرتشي في التهرب الجمركي واثره في عجز الموازنه العامة تعليم من غير تربية . حاجه تجيب شلل  ,1,,egypt
3713,"""تم فك الحظر عن السيد #بوكيمونالظاهر مافي مصاري HTTPURL",1,,egypt
3496,"""@USER او  ارقام ص:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:بابا  رندفو او انه امثل علينا قدام الكاميرات  انه ها شفوني :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:والله يا اوباما مخلغين اسنان هي اسوالف :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:""",1,,gulf
243,"""#الولايات_المتحدة | #ترامب يتخلى عن أعماله التجارية للتركيز على العمل السياسيHTTPURL HTTPURL",0,,msa
4101,الشتا دخل علينا خلاص اخيرا هتوحشنا يا صيف,0,,nile
4244,ما انت لحالك من يومين بلشت نباح اي اي انا غيران منكن لأن عندكن بول بعير ونحنا ما عنا للأسف ولأنو كمان الرسول(ص) حلل انو تشربوا وما حللنا النا طيب ليش   هع,1,,msa
3430,يا ديين النبى لو كان #البرادعى اللى قال هنعمل مصالحة !! تشتغل اسطوانة يا خاين يا عميل يا ارهابى يا اخوانى عايز تطلعهم عشان ترضى امريكا !!,1,,egypt
2647,انشرُوا التذكير بالتكبير و أحيُوا سُنّة هذه العشر   الله أكبر الله أكبر لا إله إلا الله الله أكبر الله أكبر ولله الحمد  …,0,,msa
3120,"""المادة العاشرة فى الدستور المصري ان الأهلى يتحسبله ضربات جزاء ظلم .. احنا لازم نحترم الدستور برضوه :face_with_tears_of_joy::face_with_tears_of_joy: #عمرو_اديب""",1,,egypt
2389,الغرب الاباحي يقدمة مشروع قانون يقضي بمعاقبة اي جندي في قوات حفظ السلام يقوم باعتداء جنسي لكن العسكر (خير اجناد الارض) يرفضون القانون  ,1,,msa
4374,"""RT @USER #الاهلي_برشلونهميسي يدعي الاصابة خوفاً من مواجهة معتز هوساوي HTTPURL",1,,msa
4539,"""@USER الارهابي #لافروف مساعد الارهابي #بوتن يريدون ان يصيغوا #حلب على هوى دكتاتور #دمشق .. يقتلون ويهجرون ويدمرون والعالم يتفرج""",1,,msa
3422,هي اجى صاحبك,1,هي اجى الي بتكرهه,levant
2001,إذا وجدْت نفسك تائهة فأغمض عينيك وتذكر آخر لحظة سعيدة وعشها. فقال ساخرا: فعلتها مرة ولم يوقظني إلا المنبه صباح اليوم التالي!  ,1,,msa
4262,"""RT @USER @USER @USER يدفعون مليارات لتدمير اقتصاد #مصروايضا يدفعون مليارات لتمويل وتدربب الارهاب ويصدره لنا لعن…""",1,,msa
5043,الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,1,,msa
459, هاتسبني تفضل سبني من غير ما تهديدني عمرك متعوضني ~~اناقلبي هايوجعني  اليسابستغرب انا الغنية دي وايد البدايه قويه والنهايه ضعيف ,0,,nile
1961,عمر سليمان قتل و تعذيب المصريين في مبني المخابرات بالوكالة عن أمريكا، و قتل إخواننا الفلسطينيين في غزة,0,,nile
4379,قلكم هادي يعقد اجتماعاً طارئاً مع مستشاريه ويحتج على استقبال السعودية محمد عبدالسلام ...خلّوه يدّلّع لما يشبع  ,1,,msa
1519, الكرامة بدأت في  بنغازي باغتيال المشائخ وتبدأ الآن في  طرابلس باغتيال المشائخ ,0,,msa
2671,الغشيم فعلا يا هيموتك يا هيزنقك تموته أخطر خصم في الحقيقة,1,,egypt
4713,بيقولولك من عرق جبينه طلع مساري هالإنسان..طيب كيف هذا وكيف ملايينُه..ما مرة شايفينُه عرقان! مُش صحيح الهوي غلّاب!؟ #زياد_الرحباني  ,1,,msa
2509,"""يعني بقول اهلي و ريال مدريد و مانشستر يونايتد و القي حد عامل رتويت الزمالك اية القرف ده""",1,,egypt
3249,لو محتار بين #مرسى و #ابوالفتوح صلي استخاره و ربنا هيهديك للاصلح انما لو محتار بين شفيق وموسى صلي علي النبي في قلبك شيطان وهيروح  ,1,,egypt
724,يضحك اكثر رقصة كانت ترند هالسنه و مابقى احد مارقص عليها ما فازت !,1,,msa
4232,  مصر خسرت أرواح أبنائها التي لا تعوض بمال السعودية أوالامارات,0,,msa
4096,لا بجد فهمتي مفيش حاجة تساوي اي شيء كلوا في الفاضي الا رضا ربنا سبحانه وتعالى وطاعته هي الاساس الثابت والقيمة الكبري,0,,nile
1420,يا غنوة مبتكملش يا دمع يا محبوس ليه كل ما أحلم حلم بقى يتقلبلى كابوس  محمد محسن,0,,nile
3255,"""@USER في الاخير تراه لاعب لاراح ولا جاءحسستوني انه ميسي ولا رنالدوماطيره للسماء الا انتم :unamused_face:ماشفتو خير اول مره تجيبون مهاجم يسجل :face_with_tears_of_joy:""",1,,gulf
3329,"الحمدلله .. كده الواحد عمل اللي عليه و انتخب ,,,,,,,,,, مش فاضل غير ان الحكومة تعمل اللي عليها و تزور #Egyelections  ",1,,msa
782,كيف يمكن مسح الشرائط التى سجلت جرائم العادلي لماذا كان العادلي يضحك بسعادة اثناء محاكمته اتمنى الا تكون إجابة السؤالين واحدة,1,,msa
5159,صباح الخير حابه بس انوه عن ان ف اكتر من ٢٥٠٠ اسره هتتشرد و بيوتها هتتخرب و اننا احتمال كبير نبقي ف الشارع قريب :thumbs_up_light_skin_tone:,0,,msa
5019,وستنتهي #مفاوضات_السلام بدون سلام! وستبدأ رحلة البحث عن بلد آخر مناسب لمفاوضات جديده! وياحبذا لو تكون تناسب أذواق راقصين البرع ..!!  ,1,,msa
273, نفسي في هيدر و كافر فيه ( الاهلي - مانشستر يونايتد - ريال مدريد - اسي ميلان )وهكون شاكر للي هيعملة بجد :red_heart: ,0,,nile
1680,يعيش البجح على قفا المكسوف,1,البجح بياخد حقه وحق اللى بتكسف يطلب حقه,nile
766,سلاماعلى شهداء الانتصارالعربى ، وتحية الى قواتنا المسلحة التى عبرت بمصر من الهزيمة الى النصر (إن ينصركم الله فلا غالب لكم),0,,msa
3552,"القرآن الكريم مُعَّلق في بيوتنا ولكن لم نشعر أننا هجرناه كما شعرنا أن #الواتساب_معلق ! آخر حالة ظهور للمصحف عند البعض""ر…",1,,msa
5013,#النصر_الفيصلي فريق مسخرة بداية المباراة في المركز الثامن وفي نهاية الشوط الاول مركزة السادس . وفي نهاية المباراة يرجع الثامن .  ,1,,msa
4465,احنا اسكندرانية ونعجبوك,0,,nile
2766,"""@USER اذا ايفون اعطني اذا جلكسي عادي بعد بشحن فيه الشبكة هههههههههههههههه :face_with_tears_of_joy::face_with_tears_of_joy::broken_heart:""",1,,gulf
4113,"""#شمعة الكترونية لمستخدمي #أجهزة #أبلHTTPURL HTTPURL",0,,msa
1701, تزامن الزحوفات على  ميدي  البقع  تعز  صرواح من الساعة الأولى التي حددها  كيري لإيقاف الحرب دليل على أنها مكيدة  امريكية ولكن سلاحنا صاحي ,0,,msa
2926,مش رجالة الخليج بس اللى بيشقطوا لا دا كمان بقت ستات الخليج بتنافس وتشقط رجالة ..!!!!!!!!!!! #مصر   #دولة_الكفتة,1,,msa
5248,بس اجمل حاجة بعد ٣٠ يونيو ان الشعب استرد إرادته بعد ان سرقها الاخوان عن طريق الصندوق. الشعب الان يقدر يختار حكومته ويحاسبها,0,,msa
4749,"اعلام العار يعترف بالحقيقة ويعلنها: البلد بقت ألعن من أيام مرسي فى كل حاجة, هو انتم لسه شفتوا حاجة, التقيل ورا",1,,egypt
3917,2525 أنا برضه اللي بتكلم زي عمر سليمان؟ ده شكله متعلم منكم وبكل أمانة أنا كنت أحترمكم أيضاً ولكن كفاية وهم لحد هنا,1,,egypt
2079,"#شلشيات المستشار!! أصبح لقب ""المستشار ""يطلق على كل من هب ودب،مهنة لا مهنة له،مثله مثل ""سعادة السفيرة ""و""سعادة الخبير "".  ",1,,msa
4947,"""RT @USER @USER @USER لا انا هودي الموكوس عالحدود ... هاقوله روح جبلي واحد من داعش وارجعلي وتبقى جات من عند…""",1,,egypt
246,"#خالد_علي: نرحب بـ #الاخوان المشاركين في ""إسقاط #قانون_التظاهر""! شفتوا الخول ده بيقول ايه؟ عايز يحط ايده في ايد بلطجية #رابعة!",1,,egypt
5057,"""الرئيس الحريري يستقبل وزير خارجية #كندا في بيت الوسط ويولم على شرفه HTTPURL",0,,msa
499, السعاده اخوية يهتم بيا اكتر من نفسة حتى و هو بعيد عنى,0,,nile
3807,"""RT @USER #روبيرت_دنيرو: #ترامب كلب صوتوا لـ #هيلاري_كلنتون - بالفيديو @USER @USER HTTPURL h…""",1,,msa
1060,#احمد_ادم بقى بضان فشخ مش لاقي غير #باسم يوسف,1,,egypt
274,لاغرابة في خسارة #النصر في بطولة كباراسيا فتاريخ النصرمطرزبالخمسات والاربعات في بطولةابطال دوري اسيا وتاريخه فيها يعتبر   #النصر_لخويا,1,,msa
4408,برميل السيسى يحكى أن سهرة رمضانية جمعت بين السيسى وعدد من الانقلابيين ، القذافى وصدام وعبد الناصر,1,,msa
1284,ضبط مديرمستشفى التأمين الصحى ببنى سويف يرتدى بنطلون جينز وإقالته من منصبه طيب ماله الشورت كان تم ترقيتك بلد  ,1,,egypt
3524,باﻷحضان يا غالية #الجونة,0,,egypt
4988,حكيك يخلق من العدم فرحه ♡'  م,0,,levant
484,  لافروف : واشنطن أخطرت موسكو أنها لن تستطيع بدء المشاورات حول حلب يوم الأربعاء. ,0,,msa
1021,سنسمو على خلافاتنا السياسية والحزبية وسنعلى فقط المصلحة الوطنية ستنتصر ثورتنا وستكون مصر قوية بإذن الله,0,,msa
2503,"""راحت عليك يا #أردوغان .. روح العب غيرها#العراق_تركيا#العباديالعراق#جون_كيربي #داعش #التحالف_الدولي HTTPURL",1,,egypt
466,"""RT @USER عفوا؟ ""اوباما سحب هيلاري كلنتون معاه""؟! هههههه هيلاري لم تذهب لجنازة بيريز. عن جد كاذب و مضلل HTTPURL",1,,gulf
193,#عسكر_كاذبون #25يناير القادم يشهد توحد القوي الثورية #قوتنا_في_وحدتنا #6ابريل #اخوان #ليبرالي #يساري #حازمون …,1,,msa
3260,"""RT @USER ""كل ما نفعلهُ هو التفكير بالمَشاعر التي نخفيها"" - جستن بيبر.""",0,,msa
2942,دا انت هزارك عسل,1,انت هزارك بايخ,nile
1947,كون ماشي قطعو الانترنت في لوتال جيبوتي تربح الجزائر ههه,1,جيبوتي خسرو 8 - 0 مع الجزائر فمدرب جيبوتي قال الأنترنت هي السبب,magreb
285,ونقوم ولا شيئ يوقفنا لا أبو جهل جهله يحرفنا ولا أبو لهب هيخوفنا ماحناش ضعاف قلالات حيلة آه ياجميلة  عمار وسيد,0,,nile
3517, إبراهيم محلب يعلن افتتاح خط طيران  القاهرة -  إنجامينا عاصمة تشاد أول أغسطسويكلف وزير الطيران باتخاذ الإجراءات,0,,msa
46,الشباب المتأثر بالفكر الوهابي يحمل نوايا طيبة لكن ليس هذا حال القيادات تاريخياتحالفت الفاشية الدينية مع مع العسكر دائماً كما يحدث الان,0,,msa
3800,أحياناً يكون الألم النفسي أصعب و أشد ألماً من الألم الجسدي ٣٤  مذبحة بورسعيد  المجد للشهداء  إفتكروهم,0,,nile
1739,تحول من الحسبنة إلى الردح وبعد فوز #النصر بالدوري إن شاء الله سيقضي ماتبقى من موسمه في النياح :).!  ,1,,msa
2618,  التجارة باﻵم وجهل الغير يتساوى فيها الضباع فى نهش كرامة واسرار بسطاء لكسب نقاط أو لﻷنتقام,1,,msa
2879,"""@USER الله لايقول الله يحفظ الدول العربيه ويرجع سيسي لعقله العربي""",1,,msa
1761,والله صوته جميل لا تقول حمو بيكا ولا حسن شكوش,1,صوته وحش مثل السرسجية المتصدرين الغناء,nile
4173,حوش الحب هيقطع بعضه,1,شخصان لا يحبان بعضهما,nile
573,  لو كان بخاطري نفسي اطلع لعمل تطوعي لمساعدة النازحين السوريين:broken_heart: ,0,,levant
603,اذا ابدعو فيه مثل هاري بوتر بتصير سلسله عظيمه,0,,levant
1377,ابتسم فإن هناك من يحبك يعتني بك يحميك ينصرك يسمعك يراك هو الرحمن الرحيم,0,,msa
4532,السهلاوي 23 مباراة 23 هدف الجابر 156 مباراة 26 هدف لكم أن تتخيلو أن سامي الجابر أسطورة!!!!!   #قلة_حياء,1,,msa
2295,فخور أني مصري اولا و اخيرا,0,,nile
1071,الاوادم الطرابلسية خسروا بس ولد لا يفقه بشيئ غير انو عيلته تداولت السياسة بالماضي يربح؟  ,1,,magreb
1091,معا لترشيح الرئيس الأمريكي القادم مساعدا لأمين عام الأمم المتحدة لشؤون القلق.  ,1,,msa
2834,"""@USER اغلب من يحكم اوربا وامريكا هم اليمين المتطرف المسيحي ومن يسيطر على زعامات اليهود هم المتدينين""",1,,msa
2323,كأن في الآية السابقة دليل على أن الأقرب للواقع يكون الأدرى بالمصلحة  بكفي حصار  اضبطوا شركاء المخلوع    اليمن  قطر  مصر  تونس,0,,msa
2747,"  اخترعوا ديناً جديداً سمّوه ""الإنسانية""، ثم طفقوا يوزعون الإنسانية و ينزعونها عن ""الإنسان"" كما يشتهون!",1,,msa
875,"""@USER احلى مافي تركيا إنها استقبلت السوريين النازحين وأستقبلت الدواعش للتدريبهم ودخولهم للسوريا والعراق مأجور يا عمو رجب بن طيب""",1,,levant
3516,"#ايمن_نور_وفضيحه_اسطنبول الـخــرفـــان زعــلــوا مــن بوتـكس وقـلـبـوا عـلـيـه عــشــان ســابـهـم وإشتري كــلـــب ,,,  ",1,,egypt
4471,خفوا ع الراجل يا جماعة ده كده بقى خلاص سامي هينام,1,,egypt
3704,اتصلو بساويرس عشان القناة بتاعته تتولى مهمة خلع شفيق اعلاميا,1,,egypt
238,بمناسبة  رمضانيات 3 ^ ^ استنوا ف رمضان فقرات ومفاجأت كتير عالبيدج :) 5 3 :) وحملات و حاجات,0,,nile
4555,"حبسوا مطربة عندي ظروف ,, عشان شرحت ظروفها علنآ ,, مع إن مـلايين الشباب تدخل علي النت تشوف حل للظروف إللي عـنـدهــم  ",1,,egypt
4317,وضضيعع كيف التصوير وانت ف المدرج احد يـ يتعادل مع ذا الفريق وفي ارضك بعد هههههههههههههههههه  ,1,,msa
3319,أضحك على من لا يزال يصدق نكتة أن في الأرض إرهابي مسلم جميع البشر إرهابيون ذئاب إذا نشرتها وسائل الإعلام العربية وصدقها السفهاء #أدب  ,1,,msa
1932,"""#محمد_ناصر يتسائل عن مصير 3 مليون شجرة : طب هتحطهم فين يا سيسي ؟ :D :DHTTPURL HTTPURL",1,,egypt
1045,مرتضي اللي دمر الزمالك وخلاه مسخرة النوادي كلها مرشح نفسه لرئاسة الجمهوريه وكمان عاوز يقفل الفيس بوك  ,1,,msa
479,كنت واثق ان احداث  رابعة والدماء التي سالت سوف تكون لها اثارلكني لم اتخيل ابدا انها تصبح وقود يلهب مشاعر الملايين وتحي…,0,,msa
2421,"""مع احترامي لتركيا واحتقاري لنظام الملالي تجتمع روسيا وتركيا وايران لتسوية اوضاع #حلب وسوريا ... السؤال اين العرب ؟ من جد مافيهم بركة ..!!""",1,,msa
4321,رئيس المجلس الاعلى للقضاء الحالى من رموز استقلال القضاء وقد صنع مشروعا عظيما مع المستشار احمد مكي من اجل استقلال القضاء الواجب مساندته,0,,msa
4544,طاحت بيوت يا هبلا وتضحكين إنتي ووجهك. لفي سنبوسه وخلي تويتر وإلا افرمي طمامط. فاتحين تويتر مسخرة حنا وإلا ايش؟   #ساخر_مطنوخ,1,,msa
2627,نهب البنوك يسير بشكل يومى واموال الناس تتبخر علنا ولا يوجد مسئول فى القطاع المصرفى يعترض او يستقبل ==,1,,msa
1065,المصريين للسيسي احنا اللى اكلنا الجبنة,1,سخرية من فشل السيسي واتهامه للمصريين بانهم السبب فى كل شيء,nile
2317,"انتقل أصحاب أجهزة #بلاك_بيري بيري الى عصر ""الترجمه"" من بعد عصر المحشش وعزيزي ، نتمنى أن يكون عصرا سريعا يخلو من الصداع ""البرودكاستي""  ",1,,msa
117,"""صدف اني شفت فيديو كليب اجنبي لمغنية كنت اشوفها راقية إلى حد ما.. وشفت فيديو كليب ميريام فارس، واثنينهم كانوا بالنسبة لي مقدمة فلم سكس او سكس""",1,,egypt
3455,لا لازدواجية المعايير عند نبذ العنف، لا لتبرير العنف بالسياسة أو أهدافها أو اختلافاتها، لا للإقتتال الأهلي عبر دوائر العنف والعنف المضاد,0,,msa
2808,"""فيمايخص الهدنهاعلنها #كيري الخميس ظهرا ولم تتمورجع اعلنها #التحالف السبت ولم تتموزاد اعلنها #ولد_الشيخ ولم تتمويطلع #عسيري يقول لن تمدد:face_with_tears_of_joy:""",1,,msa
771,وجهها مثل الركبة و تقول تحرش :face_with_tears_of_joy:.,1,هى قبيحة ومحدش هيتحرش بها,gulf
3598,اليوم بقالي سنه تقريبا ع #تويتر انا واحده من الي اضحك عليهم ف #25_يناير وسبب رئيسي من نشأة الحساب اني افهم ابعاد المؤامره من اصحاب الفكر,1,,egypt
4686,#سُخرية لم يَفلح العَالم المـُتنمر أن يَكون مَسئولاً عَن بؤسك ، فقط يُعيدك وَ قد أصبحتَ سميكاً بِه .....! سيد الجياع,1,,msa
3225,إعراضنا عن الرد علي كلب السيسي المحامي الفاشل الكذاب المرتشي والبذيءالشتام ليس ضعفا منالا والله ولكنه ترفع وإعراض عن الج…,1,,egypt
1842,"""اكثر صورة ضحكتني اليووم #ترامب #السعودية #Trump #Santa #Christmas  #WhiteChristmas HTTPURL",1,,egypt
4823, لازلت في محاربة جستن بيبر واي اغنيه تعجبني اشوف سومو اذا منزلها بصوته:beating_heart: ,0,,gulf
3520,#انتخبوا_العرص #انتخبوا_البرص #مرسى_رئيسى #اين_رئيسى #_ #__ö,1,,egypt
755,"#ايمن_نور_وفضيحه_اسطنبول ده خـــروف عــرص ,, معروف من زمان إنــه هــلاس و بـزرمـيــط ,, إسـألوا بــوصـيـنــة مــراتـه السابقة, والغلطة مش غلطته , غلطـة الخرفان إللي مشيوا وراااااه  ",1,,egypt
4328,يسرق التويته ويحطها. ويقول أتمنى من الي يسرق مني يعدل في التويته ويغير نقطه على الأقل . ابشر يا سقراط  ,1,,msa
1720,"""#البرلمان | الاحتلال ينصب عشرات الحواجز العسكرية في القدس المحتلة HTTPURL HTTPURL",0,,msa
2177,المرأة هي سر توازن الحياة وسر جمال الكون ومصدر المحبة والرحمة في هذا العالم كل عام وأنتن أقوى وأجمل وأفضل  يوم المرأة…,0,,msa
846,حلوان وروكسي وعين شمس بورسعيد وبنى سويف والمنيا والفيوم والسويس شكرا حشودكم شعب مصر عظيم,0,,msa
610,"""#مصر_لن_تركع ؟!! مصر راكعة ومنفقصة من زمااان والفيران بتلعب فيها من كل خرم واهم فار فيهم سيسي نفسه يكون حصان !""",1,,egypt
2836,"مش بتقلدوا الأجانب في قصة الشعر و المنطلون المقطع والموضة ؟ طب حاولوا تقلدوهم في نظافة شوارعهم وبيوتهم ف إختيار ألفاظهم ف أمانتهم ف إحترامهم للآخرين ف رفضهم للغلط ف ضميرهم الصاحي . أعتقد الأشياء إللي قولتها تساعد ف بنـاء المجتمع ,, ومش المنطلون ابو وسط ساقط ( البنطلون)  ",1,,msa
1558,"""RT @USER اومال فين قناة السويس و المؤتمر الاقتصادي و الهري دا ؟قلتلك يا سيسي شغل العلاقات العامة و المرهمة مش بيأكلوا عيش HTTPURL",1,,egypt
4699,#السيسي_هايصالح وهيخاصم :) زى #شفيق ما قتل و اتقتل,1,,egypt
3760,وش شعورك اذا شفت امك تناك من السواق الافريقي:eggplant::fire:!سناب/ voxx696 #دىوث #دىوث_بدوى,1,,msa
1725,قولوا لي انتم مين بقى ما سوا كومباك كل من هب و دب سوا كومباك عدا توني ون كأن واي جي ملبسهم عباية هاري بوتر السحريه :fire:,1,,msa
3803,في جدة حزنت على الي عنده سيارة فوق ال٣٥٠ حصان ولا يقدر يمشي اكثر من٥٠ بسبب زحمة شوارعها …,1,,msa
12,أدعو المجتمع السكندري لإعادة أكشاك النبي دانيال وحماية بائعيه وعدم التفريط في تراث اسكندرية من أجل محافظ مصاب بالحول الفكري وخلل الأولويات,1,,msa
1604,ههههههههه و العريفي يقول الملائكه ستهزم الحوثي ههههههه الاخواني و الخليجي الوهابي  ,1,,msa
1236,"""أقذر أعلام في العالم هو أعلام السيسي حتى أنهم تمصخرو وأستهزئوا على الناس الي تموت في حلب #مليارات_العمره_علي_هوي_مصر""",1,,levant
4865,وحكاية إنه يكتب البذاءات دي بقت قديمة خالصده أكثر الأفلام إسفافا أرقى من خطب بعض مشايخكم اللي طلعتوهم على منصة دعم كذب الرئيسإلعبوا غيرها,1,,egypt
2858,أمين الأعلى للآثار يتفقد مشروعات الكرنك لخدمة الموسم السياحى الشتوى,0,,nile
4434,تبع الكذاب لباب الدار,1,يعني راح نسايرك حتى نفيق بيك,magreb
1635,وصل الامر بمصر نائب كويتى يقول لرئيس مصر على الهواء: يا شحات مهانة ما بعدها مهانة رئيسنا شحات يا انقلاب العار يا اعلام العار,1,,egypt
3961,  الناتو : ضباط اتراك طلبوا اللجوء في بلدان تنتمي إلى الحلف ,0,,msa
5021,شيخ المسجد مشغل المكروفون وبيقول بلطجية برا عابزين يموتونا ، وانا واقف برا وشايف بعيني الناس بتحاول تطلعهم وهم رافضين …,0,,nile
2659,أيها الغيورون على القانون هل سمعتم عن تهريب المتهمين الأمريكان و14 الف مدني في السجن الحربي وإعلان دستوري باطل يمنح الحكم للعسكراين كنتم ؟,1,,egypt
1821,  ليبيا |  عاجل: إشتباكات مسلحة بالقرب من فندق  ريكسوس بالعاصمة  طرابلس. ,0,,msa
743,موهبة مظلومة تستحق الظلم أكثر,1,موهبة مظلومة بس تستاهل لأنها سيئة,msa
1660,"""-دونالد ترامب توجه  لأداء فريضة الحج""",1,,egypt
3434,"""الحكومه الفرنسيه تفلشت :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:.اليمين المتطرف قادم والشعبويه تتزايد.  القارة العجوز ستتفكك HTTPURL",1,,gulf
4857,اتحاد فاشل يعني واحد اول مره يشتغل مدرب لحراس المرمى فيجيبوه مدرب حراس مرمى المنتخب,0,,nile
1500,"""@USER @USER ثم انك ليه قررت اني باشبههم بالجزم، في كوتشيات في التويت برضو ولا انت عنصري وبتحب دونالد ترامب وحمدين صباحي!؟""",1,,egypt
254,ابنة نجيب محفوظ: اتفقت على نشر أعمال أبى إلكترونيا بدار جديدة وحصلت على حقوقه,0,,nile
261,#خليك_مصدق #خليك_مصدق ان الحكومة تبع الاخوان وفيها 11وزير مؤتمر و15محافظ مؤتمر #خليك_مصدق ان هادي من الاخوان,1,,gulf
382,ال ع الشمال ده زيت #باسم_عودة الإرهابي أما اللي على اليمين ده زيت الإستقرار بتاع #السيسي م ل,1,,egypt
48,كيف كان الخطاب المنتظر الذي سيغير حياتنا الى الأبد؟؟... فاتني كان عندي شغل #Syria  ,1,,egypt
2786,اخ منك يا زمن ما احقرك .. اخرتها نصير نسمع اخبار عن حلا الترك نزلت دموعها وتثير الاعجاب و تعلن عن البوم جديد ....  ,1,,msa
